datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-01-20 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 10:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 11:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 12:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 13:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 14:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 15:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 16:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 17:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-20 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 10:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 11:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 12:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 13:00:00;129.29880000000009;0.0;1.0;1.0;0.0;129.29880000000009;104.84460000000006;0.0;0.0;1.0;0.0;104.84460000000006;0.0;0.8108706345302508;
2021-01-21 14:00:00;16.756347768137587;0.0;1.0;1.0;0.0;16.756347768137587;12.51623656637311;0.0;0.0;1.0;0.0;117.36083656637317;0.0;0.7469549295326094;
2021-01-21 15:00:00;129.29880000000006;0.0;1.0;1.0;0.0;129.29880000000006;104.84460000000004;0.0;0.0;1.0;0.0;222.2054365663732;0.0;0.8108706345302509;
2021-01-21 16:00:00;129.29880000000006;0.0;1.0;1.0;0.0;129.29880000000006;104.84460000000004;0.0;0.0;1.0;0.0;327.05003656637325;0.0;0.8108706345302509;
2021-01-21 17:00:00;129.29880000000006;0.0;1.0;1.0;0.0;129.29880000000006;104.84460000000004;0.0;0.0;1.0;0.0;431.89463656637326;0.0;0.8108706345302509;
2021-01-21 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;431.89463656637326;0.0;;
2021-01-21 19:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000001;0.0;0.0;1.0;0.0;536.7392365663733;0.0;0.8108706345302508;
2021-01-21 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.7392365663733;0.0;;
2021-01-21 21:00:00;129.29880000000006;0.0;1.0;1.0;0.0;129.29880000000006;104.84460000000004;0.0;0.0;1.0;0.0;641.5838365663733;0.0;0.8108706345302509;
2021-01-21 22:00:00;129.29880000000006;0.0;1.0;1.0;0.0;129.29880000000006;104.84460000000004;0.0;0.0;1.0;0.0;746.4284365663733;0.0;0.8108706345302509;
2021-01-21 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;746.4284365663733;0.0;;
2021-01-22 00:00:00;129.29880000000006;0.0;1.0;1.0;0.0;129.29880000000006;104.84460000000004;0.0;0.0;1.0;0.0;851.2730365663733;0.0;0.8108706345302509;
2021-01-22 01:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000001;0.0;0.0;1.0;0.0;956.1176365663733;0.0;0.8108706345302508;
2021-01-22 02:00:00;129.29880000000006;0.0;1.0;1.0;0.0;129.29880000000006;104.84460000000004;0.0;0.0;1.0;0.0;1060.9622365663733;0.0;0.8108706345302509;
2021-01-22 03:00:00;129.29880000000006;0.0;1.0;1.0;0.0;129.29880000000006;104.84460000000004;0.0;0.0;1.0;0.0;1165.8068365663735;0.0;0.8108706345302509;
2021-01-22 04:00:00;129.29880000000006;0.0;1.0;1.0;0.0;129.29880000000006;104.84460000000004;0.0;0.0;1.0;0.0;1270.6514365663736;0.0;0.8108706345302509;
2021-01-22 05:00:00;129.29880000000009;0.0;1.0;1.0;0.0;129.29880000000009;104.84460000000006;0.0;0.0;1.0;0.0;1375.4960365663737;0.0;0.8108706345302508;
2021-01-22 06:00:00;129.29880000000006;0.0;1.0;1.0;0.0;129.29880000000006;104.84460000000004;0.0;0.0;1.0;0.0;1480.3406365663739;0.0;0.8108706345302509;
2021-01-22 07:00:00;129.29880000000006;0.0;1.0;1.0;0.0;129.29880000000006;104.84460000000004;0.0;0.0;1.0;0.0;1585.185236566374;0.0;0.8108706345302509;
2021-01-22 08:00:00;129.29880000000006;0.0;1.0;1.0;0.0;129.29880000000006;104.84460000000004;0.0;0.0;1.0;0.0;1690.0298365663741;0.0;0.8108706345302509;
2021-01-22 09:00:00;125.34061362499995;0.0;1.0;1.0;0.0;125.34061362499995;101.59735540099196;0.0;0.0;1.0;0.0;1791.6271919673661;0.0;0.810570113410772;
2021-01-22 10:00:00;118.30561224999997;0.0;1.0;1.0;0.0;118.30561224999997;95.82593181081741;0.0;0.0;1.0;0.0;1887.4531237781835;0.0;0.8099863564234032;
2021-01-22 11:00:00;116.57322374999995;0.0;1.0;1.0;0.0;116.57322374999995;94.4047028268718;0.0;0.0;1.0;0.0;1981.8578266050552;0.0;0.8098317931854555;
2021-01-22 12:00:00;121.24016174999997;0.0;1.0;1.0;0.0;121.24016174999997;98.23339803691107;0.0;0.0;1.0;0.0;2080.091224641966;0.0;0.810238097829914;
2021-01-22 13:00:00;116.9827886249999;0.0;1.0;1.0;0.0;116.9827886249999;94.74070452115457;0.0;0.0;1.0;0.0;2174.8319291631205;0.0;0.8098687476570201;
2021-01-22 14:00:00;75.97453987499995;0.0;1.0;1.0;0.0;75.97453987499995;61.09807083687951;0.0;0.0;1.0;0.0;2235.93;0.0;0.8041913901341617;
2021-01-22 15:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 16:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 17:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 10:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 11:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 12:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 13:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 14:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 15:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 16:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 17:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 10:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 11:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 12:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 13:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 14:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-24 15:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;28.000000000000114;36.036000000000136;0.0;1.0;2199.894;28.000000000000114;;0.7770007770007772
2021-01-24 16:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.894;0.0;;
2021-01-24 17:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.894;0.0;;
2021-01-24 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.894;0.0;;
2021-01-24 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.894;0.0;;
2021-01-24 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.894;0.0;;
2021-01-24 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.894;0.0;;
2021-01-24 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.894;0.0;;
2021-01-24 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.894;0.0;;
2021-01-25 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.894;0.0;;
2021-01-25 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.894;0.0;;
2021-01-25 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.894;0.0;;
2021-01-25 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.894;0.0;;
2021-01-25 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.894;0.0;;
2021-01-25 05:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;221.06000000000017;255.38800000000018;0.0;1.0;1944.5059999999996;221.06000000000017;;0.8655849139348757
2021-01-25 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;221.06000000000012;255.38800000000006;0.0;1.0;1689.1179999999995;221.06000000000012;;0.8655849139348758
2021-01-25 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;221.06000000000017;255.38800000000018;0.0;1.0;1433.7299999999993;221.06000000000017;;0.8655849139348757
2021-01-25 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1433.7299999999993;0.0;;
2021-01-25 09:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;221.06000000000017;255.38800000000018;0.0;1.0;1178.3419999999992;221.06000000000017;;0.8655849139348757
2021-01-25 10:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1178.3419999999992;0.0;;
2021-01-25 11:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;221.06000000000017;255.38800000000018;0.0;1.0;922.953999999999;221.06000000000017;;0.8655849139348757
2021-01-25 12:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;221.06000000000006;255.38800000000006;0.0;1.0;667.565999999999;221.06000000000006;;0.8655849139348756
2021-01-25 13:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;667.565999999999;0.0;;
2021-01-25 14:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;667.565999999999;0.0;;
2021-01-25 15:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;221.06000000000017;255.38800000000018;0.0;1.0;412.17799999999886;221.06000000000017;;0.8655849139348757
2021-01-25 16:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;221.06000000000017;255.38800000000018;0.0;1.0;156.78999999999868;221.06000000000017;;0.8655849139348757
2021-01-25 17:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;156.78999999999868;0.0;;
2021-01-25 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;156.78999999999868;0.0;;
2021-01-25 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;156.78999999999868;0.0;;
2021-01-25 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;156.78999999999868;0.0;;
2021-01-25 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;156.78999999999868;0.0;;
