datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-12-08 10:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-08 11:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-08 12:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-08 13:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-08 14:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-08 15:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-08 16:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-08 17:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-08 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-08 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-08 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-08 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-08 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-08 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-09 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-09 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-09 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-09 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-09 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-09 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-09 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-09 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-09 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-09 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-09 10:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-09 11:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-09 12:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.45242974271184;0.0;;
2021-12-09 13:00:00;50.96162337499993;0.0;1.0;1.0;0.0;50.96162337499993;40.57779960279368;0.0;0.0;1.0;0.0;167.03022934550552;0.0;0.79624228812734;
2021-12-09 14:00:00;108.10445174999995;0.0;1.0;1.0;0.0;108.10445174999995;87.45703247185217;0.0;0.0;1.0;0.0;254.48726181735768;0.0;0.8090049119725748;
2021-12-09 15:00:00;107.68334599999991;0.0;1.0;1.0;0.0;107.68334599999991;87.11156279388663;0.0;0.0;1.0;0.0;341.5988246112443;0.0;0.8089604013037142;
2021-12-09 16:00:00;82.59102799999994;0.0;1.0;1.0;0.0;82.59102799999994;66.52615160235553;0.0;0.0;1.0;0.0;408.12497621359984;0.0;0.8054888431992344;
2021-12-09 17:00:00;55.134103749999895;0.0;1.0;1.0;0.0;55.134103749999895;44.00084821105571;0.0;0.0;1.0;0.0;452.12582442465555;0.0;0.7980695289901361;
2021-12-09 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;452.12582442465555;0.0;;
2021-12-09 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;452.12582442465555;0.0;;
2021-12-09 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;452.12582442465555;0.0;;
2021-12-09 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;452.12582442465555;0.0;;
2021-12-09 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;452.12582442465555;0.0;;
2021-12-09 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;452.12582442465555;0.0;;
2021-12-10 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;452.12582442465555;0.0;;
2021-12-10 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;28.0;36.036;0.0;1.0;416.08982442465555;28.0;;0.777000777000777
2021-12-10 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;416.08982442465555;0.0;;
2021-12-10 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;416.08982442465555;0.0;;
2021-12-10 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;416.08982442465555;0.0;;
2021-12-10 05:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;179.93113700000004;208.65797639709936;0.0;1.0;207.43184802755619;179.93113700000004;;0.8623257069146067
2021-12-10 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;178.851975;207.43184802755619;0.0;1.0;0.0;178.851975;;0.8622204193843971
2021-12-10 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-10 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-10 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-10 10:00:00;33.13963424999997;0.0;1.0;1.0;0.0;33.13963424999997;25.956871620407995;0.0;0.0;1.0;0.0;25.956871620407995;0.0;0.7832576372024389;
2021-12-10 11:00:00;81.671429875;0.0;1.0;1.0;0.0;81.671429875;65.77172526621214;0.0;0.0;1.0;0.0;91.72859688662014;0.0;0.8053210941314151;
