datetime;(('bus_dem', 'dem'), 'flow');(('connect', 'bus_dem'), 'flow');(('storage', 'bus_dem'), 'flow')
2021-12-15 06:00:00;315.119294875;315.119294875;0.0
2021-12-15 07:00:00;321.60316012500004;228.16716012500007;93.43599999999998
2021-12-15 08:00:00;327.253842125;233.81784212500003;93.43599999999998
2021-12-15 09:00:00;332.14356000000004;332.14356000000004;0.0
2021-12-15 10:00:00;328.34034975;328.34034975;0.0
2021-12-15 11:00:00;324.299423375;324.299423375;0.0
2021-12-15 12:00:00;319.59923425;319.59923425;0.0
2021-12-15 13:00:00;315.93649825;315.93649825;0.0
2021-12-15 14:00:00;312.622470375;312.622470375;0.0
2021-12-15 15:00:00;309.39379237500003;309.39379237500003;0.0
2021-12-15 16:00:00;307.80905950000005;307.80905950000005;0.0
2021-12-15 17:00:00;302.60259325000004;302.60259325000004;0.0
2021-12-15 18:00:00;292.06974974999997;292.06974974999997;0.0
2021-12-15 19:00:00;281.91125650000004;281.91125650000004;0.0
2021-12-15 20:00:00;268.87242175000006;175.43642175000008;93.43599999999998
2021-12-15 21:00:00;251.421531125;157.98553112500002;93.43599999999998
2021-12-15 22:00:00;236.31720462500002;142.881204625;93.436
2021-12-15 23:00:00;227.07167012500003;133.63567012500005;93.43599999999998
2021-12-16 00:00:00;222.376064375;222.376064375;0.0
2021-12-16 01:00:00;222.14454200000003;128.70854200000002;93.436
2021-12-16 02:00:00;226.240468875;132.804468875;93.436
2021-12-16 03:00:00;240.684293875;147.248293875;93.436
2021-12-16 04:00:00;270.312097;176.87609700000002;93.43599999999998
2021-12-16 05:00:00;295.1123675;201.67636750000003;93.43599999999998
2021-12-16 06:00:00;311.13064375;217.69464375;93.43599999999998
2021-12-16 07:00:00;316.93393975;223.49793975;93.43599999999998
2021-12-16 08:00:00;323.513560375;323.513560375;0.0
2021-12-16 09:00:00;329.115064;329.115064;0.0
2021-12-16 10:00:00;326.64809337500003;326.64809337500003;0.0
2021-12-16 11:00:00;317.2959025;317.2959025;0.0
2021-12-16 12:00:00;312.309562125;312.309562125;0.0
2021-12-16 13:00:00;308.69080175;308.69080175;0.0
2021-12-16 14:00:00;304.32928687500004;304.32928687500004;0.0
2021-12-16 15:00:00;303.60647625;303.60647625;0.0
2021-12-16 16:00:00;301.675388875;301.675388875;0.0
2021-12-16 17:00:00;296.585365125;296.585365125;0.0
2021-12-16 18:00:00;286.64662612500007;286.64662612500007;0.0
2021-12-16 19:00:00;276.301329375;276.301329375;0.0
2021-12-16 20:00:00;264.72037950000004;264.72037950000004;0.0
2021-12-16 21:00:00;245.227285625;151.791285625;93.436
2021-12-16 22:00:00;232.83272474999998;232.83272474999998;0.0
2021-12-16 23:00:00;221.864212875;128.42821287499999;93.436
2021-12-17 00:00:00;216.354996125;122.91899612500002;93.43599999999999
2021-12-17 01:00:00;216.53288062500002;123.09688062587445;93.43599999912557
2021-12-17 02:00:00;223.37709825000002;129.94109825000004;93.43599999999998
2021-12-17 03:00:00;236.65464012500001;143.21864012500004;93.43599999999998
2021-12-17 04:00:00;267.29276775000005;267.29276775000005;0.0
2021-12-17 05:00:00;292.894633375;199.45863337500003;93.43599999999998
2021-12-17 06:00:00;309.335695;215.899695;93.43599999999998
2021-12-17 07:00:00;316.39421637500004;222.95821637500006;93.43599999999998
2021-12-17 08:00:00;322.688800625;229.25280062500002;93.43599999999998
2021-12-17 09:00:00;330.05861987500003;330.05861987500003;0.0
2021-12-17 10:00:00;327.374496375;327.374496375;0.0
2021-12-17 11:00:00;322.28050862500004;322.28050862500004;0.0
2021-12-17 12:00:00;317.27249012500005;317.27249012500005;0.0
2021-12-17 13:00:00;313.873607875;313.873607875;0.0
2021-12-17 14:00:00;310.11239125000003;310.11239125000003;0.0
2021-12-17 15:00:00;309.484964375;309.484964375;0.0
2021-12-17 16:00:00;305.94981962500003;305.94981962500003;0.0
2021-12-17 17:00:00;299.506833125;299.506833125;0.0
2021-12-17 18:00:00;288.114792625;198.15531;89.95948262500002
2021-12-17 19:00:00;279.58649437500003;279.58649437500003;0.0
2021-12-17 20:00:00;266.951244375;173.515244375;93.43599999999998
2021-12-17 21:00:00;247.619064125;154.183064125;93.436
2021-12-17 22:00:00;233.684737;140.248737;93.436
2021-12-17 23:00:00;226.010433;132.574433;93.436
2021-12-18 00:00:00;219.90067025000002;126.46467025000003;93.43599999999999
2021-12-18 01:00:00;221.724977375;128.288977375;93.436
2021-12-18 02:00:00;226.069893;132.633893;93.436
2021-12-18 03:00:00;238.76311650000002;145.32711650000005;93.43599999999998
2021-12-18 04:00:00;267.5209455;267.5209455;0.0
2021-12-18 05:00:00;291.76551275;217.16071989111003;74.60479285889
2021-12-18 06:00:00;309.307947;309.307947;0.0
2021-12-18 07:00:00;315.93662212500004;315.93662212500004;0.0
2021-12-18 08:00:00;321.88485187500004;321.88485187500004;0.0
2021-12-18 09:00:00;325.95365012499997;325.95365012499997;0.0
