;x_breakpoints;y_breakpoints
0;0.0000, 0.3520, 0.6100, 0.7467, 0.8465, 0.9131, 0.9603, 0.9964, 0.9983, 0.9985, 1.0000;0.0000, 0.5766, 0.8250, 0.9628, 1.0762, 1.1642, 1.2379, 1.3139, 1.3428, 1.3032, 1.3097
