;x_breakpoints;y_breakpoints
0;0.0000, 0.3520, 0.4953, 0.6757, 0.7480, 0.8543, 0.9361, 0.9622, 0.9983, 1.0000;0.0000, 0.5769, 0.7141, 0.8901, 0.9644, 1.0852, 1.1977, 1.2421, 1.3186, 1.3043
