;x_breakpoints;y_breakpoints
0;0.0;0.0
1;0.352;0.5757645014426251
2;0.7114067589591007;0.9247162135239642
3;0.8494762198310102;1.0787246682045823
4;0.9449576069388128;1.2102083623451865
5;1.0;1.318677188910691
