;x_breakpoints;y_breakpoints
0;0.0000, 0.3520, 0.6098, 0.7457, 0.8510, 0.9389, 0.9814, 0.9983, 1.0000;0.0000, 0.5766, 0.8248, 0.9617, 1.0811, 1.2013, 1.2792, 1.3221, 1.3031
