datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');(('storage', '2'), 'delta');(('storage', '2'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-01-21 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1699.1694000004065;0.0;;
2021-01-21 08:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;1786.889700000428;0.0;0.8282540159137288;
2021-01-21 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1786.889700000428;0.0;;
2021-01-21 10:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1786.889700000428;0.0;;
2021-01-21 11:00:00;105.90990000002509;0.0;1.0;1.0;0.0;0.0;0.0;105.90990000002509;87.72030000002144;0.0;0.0;1.0;0.0;1874.6100000004494;0.0;0.8282540159135328;
2021-01-21 12:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1874.6100000004494;0.0;;
2021-01-21 13:00:00;105.90989999999995;0.0;1.0;0.0;0.0;1.0;0.0;105.90989999999995;87.72030000002144;0.0;0.0;1.0;0.0;1962.3303000004707;0.0;0.8282540159137293;
2021-01-21 14:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1962.3303000004707;0.0;;
2021-01-21 15:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1962.3303000004707;0.0;;
2021-01-21 16:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1962.3303000004707;0.0;;
2021-01-21 17:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1962.3303000004707;0.0;;
2021-01-21 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1962.3303000004707;0.0;;
2021-01-21 19:00:00;105.90989999999995;0.0;1.0;0.0;0.0;1.0;0.0;105.90989999999995;87.72030000002144;0.0;0.0;1.0;0.0;2050.050600000492;0.0;0.8282540159137293;
2021-01-21 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2050.050600000492;0.0;;
2021-01-21 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2050.050600000492;0.0;;
2021-01-21 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2050.050600000492;0.0;;
2021-01-21 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2050.050600000492;0.0;;
2021-01-22 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2050.050600000492;0.0;;
2021-01-22 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2050.050600000492;0.0;;
2021-01-22 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2050.050600000492;0.0;;
2021-01-22 03:00:00;105.90989999999995;0.0;1.0;0.0;0.0;1.0;0.0;105.90989999999995;87.72030000002144;0.0;0.0;1.0;0.0;2137.7709000005134;0.0;0.8282540159137293;
2021-01-22 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2137.7709000005134;0.0;;
2021-01-22 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2137.7709000005134;0.0;;
2021-01-22 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2137.7709000005134;0.0;;
2021-01-22 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2137.7709000005134;0.0;;
2021-01-22 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2137.7709000005134;0.0;;
