datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');(('storage', '2'), 'delta');(('storage', '2'), 'delta_out');(('storage', '3'), 'delta');(('storage', '3'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-12-12 16:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;834.472971037112;0.0;0.8496624156038943;
2021-12-12 17:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;924.5146710371268;0.0;0.8496624156038943;
2021-12-12 18:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1014.5563710371417;0.0;0.8496624156038943;
2021-12-12 19:00:00;65.49016174999997;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;65.49016174999997;52.04204975320248;0.0;0.0;1.0;0.0;1066.598420790344;0.0;0.794654469657078;
2021-12-12 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1066.598420790344;0.0;;
2021-12-12 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1066.598420790344;0.0;;
2021-12-12 22:00:00;24.57035287499997;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;24.57035287499997;18.87347204967291;0.0;0.0;1.0;0.0;1085.471892840017;0.0;0.7681400485247583;
2021-12-12 23:00:00;51.78356449999995;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;51.78356449999995;40.93182347315341;0.0;0.0;1.0;0.0;1126.4037163131704;0.0;0.7904404393242077;
2021-12-13 00:00:00;51.957115499999986;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;51.957115499999986;41.07249959035158;0.0;0.0;1.0;0.0;1167.476215903522;0.0;0.7905076945688333;
2021-12-13 01:00:00;38.34853262499998;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;38.34853262499998;30.04172132100026;0.0;0.0;1.0;0.0;1197.5179372245223;0.0;0.7833864626521749;
2021-12-13 02:00:00;15.9;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.9;11.845500000000001;0.0;0.0;1.0;0.0;1209.3634372245222;0.0;0.7450000000000001;
2021-12-13 03:00:00;15.900000000000007;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.900000000000007;11.845500000000003;0.0;0.0;1.0;0.0;1221.208937224522;0.0;0.7449999999999999;
2021-12-13 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1221.208937224522;0.0;;
2021-12-13 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1221.208937224522;0.0;;
2021-12-13 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1221.208937224522;0.0;;
2021-12-13 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1221.208937224522;0.0;;
2021-12-13 08:00:00;27.720296374999975;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;27.720296374999975;21.426737781207393;0.0;0.0;1.0;0.0;1242.6356750057294;0.0;0.7729620741187841;
2021-12-13 09:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1332.6773750057441;0.0;0.8496624156038943;
2021-12-13 10:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1422.719075005759;0.0;0.8496624156038943;
2021-12-13 11:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1512.7607750057737;0.0;0.8496624156038943;
2021-12-13 12:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1602.8024750057884;0.0;0.8496624156038943;
2021-12-13 13:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1692.8441750058032;0.0;0.8496624156038943;
2021-12-13 14:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1782.885875005818;0.0;0.8496624156038943;
2021-12-13 15:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1872.9275750058328;0.0;0.8496624156038943;
2021-12-13 16:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1962.9692750058475;0.0;0.8496624156038943;
2021-12-13 17:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;2053.0109750058623;0.0;0.8496624156038943;
2021-12-13 18:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;2143.052675005877;0.0;0.8496624156038943;
2021-12-13 19:00:00;71.01680549999996;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;71.01680549999996;56.521809500408814;0.0;0.0;1.0;0.0;2199.574484506286;0.0;0.7958934382145483;
2021-12-13 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.574484506286;0.0;;
2021-12-13 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.574484506286;0.0;;
2021-12-13 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.574484506286;0.0;;
2021-12-13 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.574484506286;0.0;;
2021-12-14 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.574484506286;0.0;;
2021-12-14 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.5744845062854;0.0;;
2021-12-14 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2199.5744845062854;0.0;;
2021-12-14 03:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;79.90625949999983;91.61710415917827;0.0;1.0;2107.957380347107;79.90625949999983;;0.872176218986013
2021-12-14 04:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;86.43412033329994;98.20921009267772;0.0;1.0;2009.7481702544294;86.43412033329994;;0.880101980778932
2021-12-14 05:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;93.43599999999998;105.28;0.0;1.0;1904.4681702544294;93.43599999999998;;0.8874999999999997
2021-12-14 06:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;93.43599999999998;105.28;0.0;1.0;1799.1881702544295;93.43599999999998;;0.8874999999999997
2021-12-14 07:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;93.43599999999998;105.28;0.0;1.0;1693.9081702544295;93.43599999999998;;0.8874999999999997
2021-12-14 08:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;74.32621825000004;85.98214594351737;0.0;1.0;1607.9260243109122;74.32621825000004;;0.8644378136226766
2021-12-14 09:00:00;15.900000000000018;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;15.900000000000018;11.845500000000014;0.0;0.0;1.0;0.0;1619.7715243109121;0.0;0.745;
2021-12-14 10:00:00;82.06956200000016;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;82.06956200000016;66.76050988376772;0.0;0.0;1.0;0.0;1686.53203419468;0.0;0.8134624854433559;
2021-12-14 11:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1776.5737341946947;0.0;0.8496624156038943;
2021-12-14 12:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1866.6154341947095;0.0;0.8496624156038943;
2021-12-14 13:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1956.6571341947242;0.0;0.8496624156038943;
2021-12-14 14:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;2046.698834194739;0.0;0.8496624156038943;
2021-12-14 15:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;2136.7405341947538;0.0;0.8496624156038943;
2021-12-14 16:00:00;88.09550149999995;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;88.09550149999995;72.6294609799599;0.0;0.0;1.0;0.0;2209.3699951747135;0.0;0.8244400649669943;
2021-12-14 17:00:00;23.096658374999947;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;23.096658374999947;17.678931999795548;0.0;0.0;1.0;0.0;2227.048927174509;0.0;0.7654324583564608;
2021-12-14 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2227.048927174509;0.0;;
2021-12-14 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2227.048927174509;0.0;;
2021-12-14 20:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;2121.768927174509;93.43599999999998;;0.8875000000000001
2021-12-14 21:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999999;105.28;0.0;1.0;2016.4889271745087;93.43599999999998;;0.8875
2021-12-14 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.4889271745087;0.0;;
2021-12-14 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.4889271745087;0.0;;
2021-12-15 00:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1911.2089271745087;93.43599999999998;;0.8875000000000001
2021-12-15 01:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1805.9289271745088;93.43599999999998;;0.8875000000000001
2021-12-15 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1805.9289271745088;0.0;;
2021-12-15 03:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1700.6489271745088;93.43599999999998;;0.8875000000000001
2021-12-15 04:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1595.3689271745088;93.43599999999998;;0.8875000000000001
2021-12-15 05:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.436;105.28;0.0;1.0;1490.0889271745089;93.436;;0.8875000000000001
2021-12-15 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1490.0889271745089;0.0;;
2021-12-15 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1490.0889271745089;0.0;;
2021-12-15 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1490.0889271745089;0.0;;
2021-12-15 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1490.0889271745089;0.0;;
2021-12-15 10:00:00;60.73801125;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;60.73801125;48.19007494071954;0.0;0.0;1.0;0.0;1538.2790021152284;0.0;0.7934088382045854;
2021-12-15 11:00:00;98.76235862499999;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;98.76235862499999;83.01842403156311;0.0;0.0;1.0;0.0;1621.2974261467916;0.0;0.8405877015025888;
2021-12-15 12:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1711.3391261468064;0.0;0.8496624156038943;
2021-12-15 13:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1801.3808261468212;0.0;0.8496624156038943;
2021-12-15 14:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1891.422526146836;0.0;0.8496624156038943;
2021-12-15 15:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1981.4642261468507;0.0;0.8496624156038943;
2021-12-15 16:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;2071.5059261468655;0.0;0.8496624156038943;
2021-12-15 17:00:00;50.85308674999993;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;50.85308674999993;40.17760138852543;0.0;0.0;1.0;0.0;2111.683527535391;0.0;0.7900720281945419;
2021-12-15 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2111.683527535391;0.0;;
2021-12-15 19:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.436;105.28;0.0;1.0;2006.4035275353908;93.436;;0.8875000000000001
2021-12-15 20:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1901.1235275353908;93.43599999999998;;0.8875000000000001
2021-12-15 21:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1795.8435275353909;93.43599999999998;;0.8875000000000001
2021-12-15 22:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1690.563527535391;93.43599999999998;;0.8875000000000001
2021-12-15 23:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1585.283527535391;93.43599999999998;;0.8875000000000001
2021-12-16 00:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1480.003527535391;93.43599999999998;;0.8875000000000001
2021-12-16 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1480.003527535391;0.0;;
2021-12-16 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1480.003527535391;0.0;;
2021-12-16 03:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1374.723527535391;93.43599999999998;;0.8875000000000001
2021-12-16 04:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1269.443527535391;93.43599999999998;;0.8875000000000001
2021-12-16 05:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999999;105.28;0.0;1.0;1164.163527535391;93.43599999999998;;0.8875
2021-12-16 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999999;105.28;0.0;1.0;1058.883527535391;93.43599999999998;;0.8875
2021-12-16 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.436;105.28;0.0;1.0;953.6035275353911;93.436;;0.8875000000000001
2021-12-16 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.6035275353911;0.0;;
2021-12-16 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.6035275353911;0.0;;
2021-12-16 10:00:00;49.210806624999975;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;49.210806624999975;38.846410030730425;0.0;0.0;1.0;0.0;992.4499375661215;0.0;0.7893877929445633;
2021-12-16 11:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1082.4916375661364;0.0;0.8496624156038943;
2021-12-16 12:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1172.5333375661512;0.0;0.8496624156038943;
2021-12-16 13:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1262.575037566166;0.0;0.8496624156038943;
2021-12-16 14:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1352.6167375661807;0.0;0.8496624156038943;
2021-12-16 15:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1442.6584375661955;0.0;0.8496624156038943;
2021-12-16 16:00:00;54.35627112499998;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;54.35627112499998;43.017195373603144;0.0;0.0;1.0;0.0;1485.6756329397986;0.0;0.7913934212793771;
2021-12-16 17:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485.6756329397986;0.0;;
2021-12-16 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485.6756329397986;0.0;;
2021-12-16 19:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1380.3956329397986;93.43599999999998;;0.8875000000000001
2021-12-16 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1380.3956329397986;0.0;;
2021-12-16 21:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1275.1156329397986;93.43599999999998;;0.8875000000000001
2021-12-16 22:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1169.8356329397986;93.43599999999998;;0.8875000000000001
2021-12-16 23:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;1064.5556329397987;93.43599999999998;;0.8875000000000001
2021-12-17 00:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.436;105.28;0.0;1.0;959.2756329397987;93.436;;0.8875000000000001
2021-12-17 01:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.436;105.28;0.0;1.0;853.9956329397987;93.436;;0.8875000000000001
2021-12-17 02:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;748.7156329397988;93.43599999999998;;0.8875000000000001
2021-12-17 03:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;643.4356329397988;93.43599999999998;;0.8875000000000001
2021-12-17 04:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;538.1556329397988;93.43599999999998;;0.8875000000000001
2021-12-17 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;538.1556329397988;0.0;;
2021-12-17 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.436;105.28;0.0;1.0;432.87563293979883;93.436;;0.8875000000000001
2021-12-17 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.436;105.28;0.0;1.0;327.59563293979886;93.436;;0.8875000000000001
2021-12-17 08:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.436;105.28;0.0;1.0;222.3156329397989;93.436;;0.8875000000000001
2021-12-17 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;222.3156329397989;0.0;;
2021-12-17 10:00:00;33.43053262500001;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;33.43053262500001;26.05531303536387;0.0;0.0;1.0;0.0;248.37094597516275;0.0;0.7793867159591467;
2021-12-17 11:00:00;99.40741737499997;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;99.40741737499997;83.64667764378757;0.0;0.0;1.0;0.0;332.0176236189503;0.0;0.8414530811945621;
2021-12-17 12:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;422.0593236189652;0.0;0.8496624156038943;
2021-12-17 13:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;512.1010236189801;0.0;0.8496624156038943;
2021-12-17 14:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;602.142723618995;0.0;0.8496624156038943;
2021-12-17 15:00:00;100.64227562499997;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;100.64227562499997;84.84936523797595;0.0;0.0;1.0;0.0;686.9920888569709;0.0;0.843078762985552;
2021-12-17 16:00:00;46.94773137499993;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;46.94773137499993;37.01201760949845;0.0;0.0;1.0;0.0;724.0041064664694;0.0;0.7883664774738757;
2021-12-17 17:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;724.0041064664694;0.0;;
2021-12-17 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;724.0041064664694;0.0;;
2021-12-17 19:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;618.7241064664694;93.43599999999998;;0.8875000000000001
2021-12-17 20:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;513.4441064664694;93.43599999999998;;0.8875000000000001
2021-12-17 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;513.4441064664694;0.0;;
2021-12-17 22:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;408.16410646646943;93.43599999999998;;0.8875000000000001
2021-12-17 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;408.16410646646943;0.0;;
2021-12-18 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;408.16410646646943;0.0;;
2021-12-18 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;408.16410646646943;0.0;;
2021-12-18 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;408.16410646646943;0.0;;
2021-12-18 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;408.16410646646943;0.0;;
2021-12-18 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;408.16410646646943;0.0;;
2021-12-18 05:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.436;105.28;0.0;1.0;302.88410646646946;93.436;;0.8875000000000001
2021-12-18 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.436;105.28;0.0;1.0;197.60410646646946;93.436;;0.8875000000000001
2021-12-18 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.436;105.28;0.0;1.0;92.32410646646946;93.436;;0.8875000000000001
2021-12-18 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.32410646646946;0.0;;
