;x_breakpoints;y_breakpoints
0;0.0;0.0
1;0.1;0.6901706611109003
2;0.3331925786950023;0.8726506328629042
3;0.3333011023837603;0.7460797311773802
4;0.665924381792067;0.8590170266046936
5;0.6665307024177707;0.7835141775523158
6;1.0;0.8372814920189976
