;x_breakpoints;y_breakpoints
0;0.0;0.0
1;1e-05;0.0
2;0.1032038368460677;2.323844000542186e-05
3;0.7580583858849139;2.5296602184445778e-05
4;1.0;2.4350042825697685e-05
