;x_breakpoints;y_breakpoints
0;0.00000000, 0.00001000, 0.10354054, 0.10441071, 0.44978957, 0.53546116, 0.74550527, 0.99311260, 1.00000000;0.00000000, 0.00000000, 0.00002366, 0.00002303, 0.00002465, 0.00002438, 0.00002536, 0.00002420, 0.00002810
