;x_breakpoints;y_breakpoints
0;0.00000000, 0.00001000, 0.10313009, 0.29881671, 0.49465789, 0.60086632, 0.97541275, 1.00000000;0.00000000, 0.00000000, 0.00002289, 0.00002404, 0.00002458, 0.00002506, 0.00002449, 0.00002687
