datetime;(('bus_dem', 'dem'), 'flow');(('connect', 'bus_dem'), 'flow');(('storage', 'bus_dem'), 'flow')
2021-01-20 21:00:00;250.86087287499998;247.41225699770365;3.4486158772963194
2021-01-20 22:00:00;235.20195800000005;235.20195800000005;0.0
2021-01-20 23:00:00;225.601769375;225.601769375;0.0
2021-01-21 00:00:00;221.12183000000002;221.12183000000002;0.0
2021-01-21 01:00:00;220.76284025;220.76284025;0.0
2021-01-21 02:00:00;225.08558225;225.08558225;0.0
2021-01-21 03:00:00;240.84520750000001;240.84520750000001;0.0
2021-01-21 04:00:00;272.52921175;272.52921175;0.0
2021-01-21 05:00:00;298.137395;298.137395;0.0
2021-01-21 06:00:00;314.180694;314.180694;0.0
2021-01-21 07:00:00;321.26993637500004;321.26993637500004;0.0
2021-01-21 08:00:00;326.33369862500007;326.33369862500007;0.0
2021-01-21 09:00:00;335.8801255;335.8801255;0.0
2021-01-21 10:00:00;333.43012575;333.43012575;0.0
2021-01-21 11:00:00;326.355996125;326.355996125;0.0
2021-01-21 12:00:00;318.90578200000004;318.90578200000004;0.0
2021-01-21 13:00:00;315.636596875;315.636596875;0.0
2021-01-21 14:00:00;310.2449375;310.2449375;0.0
2021-01-21 15:00:00;310.65645025000003;310.65645025000003;0.0
2021-01-21 16:00:00;313.61508075;313.61508075;0.0
2021-01-21 17:00:00;305.423598625;305.423598625;0.0
2021-01-21 18:00:00;294.149611;263.253447;30.896164
2021-01-21 19:00:00;282.909317375;251.379317375;31.53
2021-01-21 20:00:00;270.80970287499997;250.57177621562084;20.237926659379127
2021-01-21 21:00:00;252.111391;252.111391;0.0
2021-01-21 22:00:00;238.34590550000001;238.34590550000001;0.0
2021-01-21 23:00:00;228.38486900000004;228.38486900000004;0.0
2021-01-22 00:00:00;222.129553125;222.129553125;0.0
2021-01-22 01:00:00;222.36231425;222.36231425;0.0
2021-01-22 02:00:00;227.42124537499998;227.42124537499998;0.0
2021-01-22 03:00:00;242.03366425000002;242.03366425000002;0.0
2021-01-22 04:00:00;270.79050225;270.79050225;0.0
2021-01-22 05:00:00;296.899636;296.899636;0.0
2021-01-22 06:00:00;313.25596712500004;313.25596712500004;0.0
2021-01-22 07:00:00;320.737521625;320.737521625;0.0
2021-01-22 08:00:00;327.007826375;327.007826375;0.0
2021-01-22 09:00:00;332.8537353750001;332.8537353750001;0.0
2021-01-22 10:00:00;330.801869875;330.801869875;0.0
2021-01-22 11:00:00;324.18508675;324.18508675;0.0
2021-01-22 12:00:00;315.43951175;315.43951175;0.0
2021-01-22 13:00:00;309.601159125;309.601159125;0.0
2021-01-22 14:00:00;304.87941575;304.87941575;0.0
2021-01-22 15:00:00;308.481824625;308.481824625;0.0
2021-01-22 16:00:00;306.236218625;306.236218625;0.0
2021-01-22 17:00:00;297.245866625;297.245866625;0.0
2021-01-22 18:00:00;283.062179125;283.062179125;0.0
2021-01-22 19:00:00;270.378370125;238.848370125;31.53
2021-01-22 20:00:00;260.523122875;228.993122875;31.53
2021-01-22 21:00:00;244.18078962500002;222.54334501506193;21.637444609938097
2021-01-22 22:00:00;226.24492837500003;226.24492837500003;0.0
2021-01-22 23:00:00;214.688134125;214.688134125;0.0
2021-01-23 00:00:00;207.94982962500004;207.94982962500004;0.0
2021-01-23 01:00:00;205.84878575000002;205.84878575000002;0.0
2021-01-23 02:00:00;205.56486425;205.56486425;0.0
2021-01-23 03:00:00;206.7875105;206.7875105;0.0
2021-01-23 04:00:00;214.166620375;214.166620375;0.0
2021-01-23 05:00:00;230.00626887500002;230.00626887500002;0.0
2021-01-23 06:00:00;249.75578400000003;249.75578400000003;0.0
2021-01-23 07:00:00;264.0811845;264.0811845;0.0
2021-01-23 08:00:00;273.33650512500003;273.33650512500003;0.0
2021-01-23 09:00:00;279.034259625;279.034259625;0.0
2021-01-23 10:00:00;275.9969685;275.9969685;0.0
2021-01-23 11:00:00;270.1688975;270.1688975;0.0
2021-01-23 12:00:00;264.135194;264.135194;0.0
2021-01-23 13:00:00;262.324265375;262.324265375;0.0
2021-01-23 14:00:00;260.59670462500003;260.59670462500003;0.0
2021-01-23 15:00:00;262.3072945;262.3072945;0.0
2021-01-23 16:00:00;263.23660474999997;263.23660474999997;0.0
2021-01-23 17:00:00;257.843706625;257.843706625;0.0
2021-01-23 18:00:00;247.904719875;247.904719875;0.0
2021-01-23 19:00:00;240.28256725;240.28256725;0.0
2021-01-23 20:00:00;234.952349875;228.048387;6.903962875000019
2021-01-23 21:00:00;222.93412125;219.38763;3.5464912500000025
2021-01-23 22:00:00;211.34648212500002;211.34648212500002;0.0
2021-01-23 23:00:00;200.81078950000003;200.81078950000003;0.0
2021-01-24 00:00:00;195.7467795;195.7467795;0.0
2021-01-24 01:00:00;194.203916375;194.203916375;0.0
2021-01-24 02:00:00;194.20453575000002;194.20453575000002;0.0
2021-01-24 03:00:00;191.257921125;191.257921125;0.0
2021-01-24 04:00:00;192.68830575;188.56563899999998;4.122666750000036
2021-01-24 05:00:00;204.061145625;177.812874;26.248271625
2021-01-24 06:00:00;221.71296150000003;197.9037548611263;23.809206638873743
2021-01-24 07:00:00;234.766289625;234.766289625;0.0
2021-01-24 08:00:00;245.79413762500002;245.79413762500002;0.0
2021-01-24 09:00:00;255.09219512500002;255.09219512500002;0.0
2021-01-24 10:00:00;253.41926325000003;253.41926325000003;0.0
2021-01-24 11:00:00;245.55121875;245.55121875;0.0
2021-01-24 12:00:00;238.70935475;238.70935475;0.0
2021-01-24 13:00:00;236.11776587500003;236.11776587500003;0.0
2021-01-24 14:00:00;237.969821;237.969821;0.0
2021-01-24 15:00:00;244.895796125;244.895796125;0.0
2021-01-24 16:00:00;247.854674375;247.854674375;0.0
2021-01-24 17:00:00;247.39410712500003;247.39410712500003;0.0
2021-01-24 18:00:00;244.8805595;244.8805595;0.0
2021-01-24 19:00:00;242.3277435;242.3277435;0.0
2021-01-24 20:00:00;241.753087375;238.578681;3.174406375000018
2021-01-24 21:00:00;228.736550125;206.70288;22.033670125000015
2021-01-24 22:00:00;218.533957375;198.76027499999998;19.77368237500002
2021-01-24 23:00:00;209.72495837500003;191.67632999999998;18.04862837500005
2021-01-25 00:00:00;206.9282325;191.42481487171673;15.503417628283268
2021-01-25 01:00:00;207.11738962500002;207.11738962500002;0.0
2021-01-25 02:00:00;212.462348125;212.462348125;0.0
2021-01-25 03:00:00;227.1040015;227.1040015;0.0
2021-01-25 04:00:00;263.879144375;263.879144375;0.0
2021-01-25 05:00:00;291.84107650000004;291.84107650000004;0.0
2021-01-25 06:00:00;310.925135125;310.925135125;0.0
2021-01-25 07:00:00;319.790868875;319.790868875;0.0
2021-01-25 08:00:00;326.33902525;326.33902525;0.0
2021-01-25 09:00:00;329.3375435;329.3375435;0.0
2021-01-25 10:00:00;326.98045;326.98045;0.0
2021-01-25 11:00:00;323.197803;323.197803;0.0
2021-01-25 12:00:00;317.099808375;317.099808375;0.0
2021-01-25 13:00:00;312.251217;312.251217;0.0
2021-01-25 14:00:00;307.928846625;307.928846625;0.0
2021-01-25 15:00:00;307.0152685;307.0152685;0.0
2021-01-25 16:00:00;306.42364150000003;306.42364150000003;0.0
2021-01-25 17:00:00;300.169316625;300.169316625;0.0
2021-01-25 18:00:00;288.270008;256.740008;31.53
2021-01-25 19:00:00;278.15078312500003;246.62078312500003;31.53
2021-01-25 20:00:00;267.145728125;242.73234113209907;24.41338699290094
2021-01-25 21:00:00;249.97355625;249.97355625;0.0
2021-01-25 22:00:00;237.57763275000002;237.57763275000002;0.0
2021-01-25 23:00:00;228.90947962500002;228.90947962500002;0.0
2021-01-26 00:00:00;224.26416712500003;224.26416712500003;0.0
2021-01-26 01:00:00;221.27382462500003;221.27382462500003;0.0
2021-01-26 02:00:00;228.437020375;228.437020375;0.0
2021-01-26 03:00:00;242.26506275000003;242.26506275000003;0.0
2021-01-26 04:00:00;271.46933725;271.46933725;0.0
2021-01-26 05:00:00;298.5313175;298.5313175;0.0
2021-01-26 06:00:00;315.119294875;315.119294875;0.0
2021-01-26 07:00:00;321.60316012500004;321.60316012500004;0.0
2021-01-26 08:00:00;327.253842125;327.253842125;0.0
2021-01-26 09:00:00;332.14356000000004;332.14356000000004;0.0
2021-01-26 10:00:00;328.34034975;328.34034975;0.0
2021-01-26 11:00:00;324.299423375;324.299423375;0.0
2021-01-26 12:00:00;319.59923425;319.59923425;0.0
2021-01-26 13:00:00;315.93649825;315.93649825;0.0
2021-01-26 14:00:00;312.622470375;312.622470375;0.0
2021-01-26 15:00:00;309.39379237500003;309.39379237500003;0.0
2021-01-26 16:00:00;307.80905950000005;307.80905950000005;0.0
2021-01-26 17:00:00;302.60259325000004;302.60259325000004;0.0
2021-01-26 18:00:00;292.06974974999997;260.53974974999994;31.53
2021-01-26 19:00:00;281.91125650000004;250.38125650000003;31.53
2021-01-26 20:00:00;268.87242175000006;237.34242175000006;31.53
2021-01-26 21:00:00;251.421531125;249.57351752441372;1.8480136005862882
2021-01-26 22:00:00;236.31720462500002;236.31720462500002;0.0
2021-01-26 23:00:00;227.07167012500003;227.07167012500003;0.0
2021-01-27 00:00:00;222.376064375;222.376064375;0.0
2021-01-27 01:00:00;222.14454200000003;222.14454200000003;0.0
2021-01-27 02:00:00;226.240468875;226.240468875;0.0
2021-01-27 03:00:00;240.684293875;240.684293875;0.0
2021-01-27 04:00:00;270.312097;270.312097;0.0
2021-01-27 05:00:00;295.1123675;295.1123675;0.0
2021-01-27 06:00:00;311.13064375;311.13064375;0.0
2021-01-27 07:00:00;316.93393975;316.93393975;0.0
2021-01-27 08:00:00;323.513560375;323.513560375;0.0
2021-01-27 09:00:00;329.115064;329.115064;0.0
2021-01-27 10:00:00;326.64809337500003;326.64809337500003;0.0
2021-01-27 11:00:00;317.2959025;317.2959025;0.0
2021-01-27 12:00:00;312.309562125;312.309562125;0.0
2021-01-27 13:00:00;308.69080175;308.69080175;0.0
2021-01-27 14:00:00;304.32928687500004;304.32928687500004;0.0
2021-01-27 15:00:00;303.60647625;303.60647625;0.0
2021-01-27 16:00:00;301.675388875;301.675388875;0.0
2021-01-27 17:00:00;296.585365125;276.433878;20.151487125000017
2021-01-27 18:00:00;286.64662612500007;255.11662612500007;31.53
2021-01-27 19:00:00;276.301329375;244.77132937500002;31.53
2021-01-27 20:00:00;264.72037950000004;259.93158752728624;4.7887919727138035
2021-01-27 21:00:00;245.227285625;245.227285625;0.0
2021-01-27 22:00:00;232.83272474999998;232.83272474999998;0.0
2021-01-27 23:00:00;221.864212875;221.864212875;0.0
2021-01-28 00:00:00;216.354996125;216.354996125;0.0
2021-01-28 01:00:00;216.53288062500002;216.53288062500002;0.0
2021-01-28 02:00:00;223.37709825000002;223.37709825000002;0.0
2021-01-28 03:00:00;236.65464012500001;236.65464012500001;0.0
2021-01-28 04:00:00;267.29276775000005;267.29276775000005;0.0
2021-01-28 05:00:00;292.894633375;292.894633375;0.0
2021-01-28 06:00:00;309.335695;309.335695;0.0
2021-01-28 07:00:00;316.39421637500004;316.39421637500004;0.0
2021-01-28 08:00:00;322.688800625;322.688800625;0.0
2021-01-28 09:00:00;330.05861987500003;330.05861987500003;0.0
2021-01-28 10:00:00;327.374496375;327.374496375;0.0
2021-01-28 11:00:00;322.28050862500004;322.28050862500004;0.0
2021-01-28 12:00:00;317.27249012500005;317.27249012500005;0.0
2021-01-28 13:00:00;313.873607875;313.873607875;0.0
2021-01-28 14:00:00;310.11239125000003;310.11239125000003;0.0
2021-01-28 15:00:00;309.484964375;309.484964375;0.0
2021-01-28 16:00:00;305.94981962500003;305.94981962500003;0.0
2021-01-28 17:00:00;299.506833125;283.12361999999996;16.383213125000054
2021-01-28 18:00:00;288.114792625;256.584792625;31.53
2021-01-28 19:00:00;279.58649437500003;248.05649437500003;31.53
2021-01-28 20:00:00;266.951244375;263.12625087600486;3.8249934989951444
2021-01-28 21:00:00;247.619064125;247.619064125;0.0
2021-01-28 22:00:00;233.684737;233.684737;0.0
2021-01-28 23:00:00;226.010433;226.010433;0.0
2021-01-29 00:00:00;219.90067025000002;219.90067025000002;0.0
2021-01-29 01:00:00;221.724977375;221.724977375;0.0
2021-01-29 02:00:00;226.069893;226.069893;0.0
2021-01-29 03:00:00;238.76311650000002;238.76311650000002;0.0
2021-01-29 04:00:00;267.5209455;267.5209455;0.0
2021-01-29 05:00:00;291.76551275;291.76551275;0.0
2021-01-29 06:00:00;309.307947;309.307947;0.0
2021-01-29 07:00:00;315.93662212500004;315.93662212500004;0.0
2021-01-29 08:00:00;321.88485187500004;321.88485187500004;0.0
2021-01-29 09:00:00;325.95365012499997;325.95365012499997;0.0
2021-01-29 10:00:00;322.7374835;322.7374835;0.0
2021-01-29 11:00:00;317.19395337500004;317.19395337500004;0.0
2021-01-29 12:00:00;307.59178275000005;307.59178275000005;0.0
2021-01-29 13:00:00;303.240425625;303.240425625;0.0
2021-01-29 14:00:00;298.426890875;298.426890875;0.0
2021-01-29 15:00:00;298.05241675;298.05241675;0.0
2021-01-29 16:00:00;294.78124962500004;294.78124962500004;0.0
2021-01-29 17:00:00;287.921795375;268.397601;19.52419437499998
2021-01-29 18:00:00;276.585994125;245.055994125;31.53
2021-01-29 19:00:00;266.516195375;234.986195375;31.53
2021-01-29 20:00:00;255.72940812500002;250.38417168355258;5.3452364414474465
2021-01-29 21:00:00;237.427620125;237.427620125;0.0
2021-01-29 22:00:00;220.97540974999998;220.97540974999998;0.0
2021-01-29 23:00:00;211.34871187500002;211.34871187500002;0.0
2021-01-30 00:00:00;203.20132925000001;203.20132925000001;0.0
2021-01-30 01:00:00;199.673245375;199.673245375;0.0
2021-01-30 02:00:00;200.973437375;200.973437375;0.0
2021-01-30 03:00:00;201.83870425;201.83870425;0.0
2021-01-30 04:00:00;213.597167;213.597167;0.0
2021-01-30 05:00:00;227.48318287499998;227.48318287499998;0.0
2021-01-30 06:00:00;243.50294562500002;243.50294562500002;0.0
2021-01-30 07:00:00;260.54096087500005;260.54096087500005;0.0
2021-01-30 08:00:00;268.9410485;268.9410485;0.0
2021-01-30 09:00:00;274.594208;274.594208;0.0
2021-01-30 10:00:00;274.83625975;274.83625975;0.0
2021-01-30 11:00:00;266.645025375;266.645025375;0.0
2021-01-30 12:00:00;259.78148325;259.78148325;0.0
2021-01-30 13:00:00;256.77677125;256.77677125;0.0
2021-01-30 14:00:00;257.338296625;257.338296625;0.0
2021-01-30 15:00:00;259.65141450000004;259.65141450000004;0.0
2021-01-30 16:00:00;261.89132225;261.89132225;0.0
2021-01-30 17:00:00;258.24196475;258.24196475;0.0
2021-01-30 18:00:00;248.94440275000002;226.280328;22.664074750000026
2021-01-30 19:00:00;245.389314125;213.859314125;31.53
2021-01-30 20:00:00;238.39186312500001;207.45870162562468;30.933161499375338
2021-01-30 21:00:00;222.347325375;222.347325375;0.0
2021-01-30 22:00:00;213.46462075000002;213.46462075000002;0.0
2021-01-30 23:00:00;201.48194425;201.48194425;0.0
2021-01-31 00:00:00;194.38254412499998;194.38254412499998;0.0
2021-01-31 01:00:00;192.59094000000002;187.9706751403445;4.620264859655517
2021-01-31 02:00:00;191.54828412499998;191.54828412499998;0.0
2021-01-31 03:00:00;192.00278150000003;192.00278150000003;0.0
2021-01-31 04:00:00;195.39447900000002;195.39447900000002;0.0
2021-01-31 05:00:00;205.900689375;205.900689375;0.0
2021-01-31 06:00:00;220.7675475;220.7675475;0.0
2021-01-31 07:00:00;235.11487387500003;235.11487387500003;0.0
2021-01-31 08:00:00;245.82324825;245.82324825;0.0
2021-01-31 09:00:00;256.1482295;256.1482295;0.0
2021-01-31 10:00:00;258.819346125;258.819346125;0.0
2021-01-31 11:00:00;250.904229125;250.904229125;0.0
2021-01-31 12:00:00;244.943488;244.943488;0.0
2021-01-31 13:00:00;240.68392225;240.68392225;0.0
2021-01-31 14:00:00;238.951530375;238.951530375;0.0
2021-01-31 15:00:00;244.523180125;244.523180125;0.0
2021-01-31 16:00:00;249.673159375;249.673159375;0.0
2021-01-31 17:00:00;249.7156485;249.7156485;0.0
2021-01-31 18:00:00;244.30776150000003;212.77776150000003;31.53
2021-01-31 19:00:00;242.80862625;211.27862625;31.53
2021-01-31 20:00:00;238.67937700000002;214.2193834957134;24.45999350428662
2021-01-31 21:00:00;223.297446625;223.297446625;0.0
2021-01-31 22:00:00;210.756961;210.756961;0.0
2021-01-31 23:00:00;204.48665625;204.48665625;0.0
2021-02-01 00:00:00;;;
