datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');(('storage', '2'), 'delta');(('storage', '2'), 'delta_out');(('storage', '3'), 'delta');(('storage', '3'), 'delta_out');(('storage', '4'), 'delta');(('storage', '4'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-12-11 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.46399999999998;105.28;0.0;1.0;105.28000000000121;93.464;;0.8877659574468083
2021-12-11 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.46400000000119;105.28000000000121;0.0;1.0;0.0;93.46400000000119;;0.8877659574468096
2021-12-11 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-11 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-11 10:00:00;20.24565912499997;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.24565912499997;14.00153077267365;0.0;0.0;1.0;0.0;14.00153077267365;0.0;0.6915818687959694;
2021-12-11 11:00:00;75.70848725000002;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;75.70848725000002;60.64599715895433;0.0;0.0;1.0;0.0;74.64752793162798;0.0;0.8010462150523859;
2021-12-11 12:00:00;105.92579999999994;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;105.92579999999994;89.88270000000432;0.0;0.0;1.0;0.0;164.53022793163228;0.0;0.8485439807865919;
2021-12-11 13:00:00;105.92579999999994;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;105.92579999999994;89.88270000000432;0.0;0.0;1.0;0.0;254.4129279316366;0.0;0.8485439807865919;
2021-12-11 14:00:00;105.92579999999994;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;105.92579999999994;89.88270000000432;0.0;0.0;1.0;0.0;344.2956279316409;0.0;0.8485439807865919;
2021-12-11 15:00:00;105.92580000000449;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.92580000000449;89.88270000000432;0.0;0.0;1.0;0.0;434.17832793164524;0.0;0.8485439807865555;
2021-12-11 16:00:00;105.92579999999994;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;105.92579999999994;89.88270000000432;0.0;0.0;1.0;0.0;524.0610279316495;0.0;0.8485439807865919;
2021-12-11 17:00:00;68.86724237499993;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;68.86724237499993;54.02676383638814;0.0;0.0;1.0;0.0;578.0877917680376;0.0;0.7845059853304195;
2021-12-11 18:00:00;15.9;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.9;9.8739;0.0;0.0;1.0;0.0;587.9616917680377;0.0;0.621;
2021-12-11 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;587.9616917680377;0.0;;
2021-12-11 20:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.94634987500001;87.59751313301969;0.0;1.0;500.364178635018;75.94634987500001;;0.8669920772713375
2021-12-11 21:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.43400962500004;83.0427128806673;0.0;1.0;417.3214657543507;71.43400962500004;;0.8602080441140091
2021-12-11 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;417.3214657543507;0.0;;
2021-12-11 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;417.3214657543507;0.0;;
2021-12-12 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;417.3214657543507;0.0;;
2021-12-12 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;417.3214657543507;0.0;;
