datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');(('storage', '2'), 'delta');(('storage', '2'), 'delta_out');(('storage', '3'), 'delta');(('storage', '3'), 'delta_out');(('storage', '4'), 'delta');(('storage', '4'), 'delta_out');(('storage', '5'), 'delta');(('storage', '5'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-12-11 04:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.63199999999998;105.44799999999998;0.0;1.0;451.7662166787841;93.63199999999998;;0.8879447689856611
2021-12-11 05:00:00;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;176.0640582510237;199.82929230124768;0.0;1.0;251.9369243775364;176.0640582510237;;0.8810723203963647
2021-12-11 06:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.63199999999998;105.448;0.0;1.0;146.48892437753642;93.63199999999998;;0.887944768985661
2021-12-11 07:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.63199999999998;105.448;0.0;1.0;41.04092437753644;93.63199999999998;;0.887944768985661
2021-12-11 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.04092437753644;0.0;;
2021-12-11 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.04092437753644;0.0;;
2021-12-11 10:00:00;20.245659124999975;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.245659124999975;14.409208987673988;0.0;0.0;1.0;0.0;55.450133365210434;0.0;0.7117184428873963;
2021-12-11 11:00:00;75.70848725000002;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;75.70848725000002;60.646218423625726;0.0;0.0;1.0;0.0;116.09635178883616;0.0;0.8010491376397924;
2021-12-11 12:00:00;105.9417000000048;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.9417000000048;89.89860000000465;0.0;0.0;1.0;0.0;205.9949517888408;0.0;0.8485667116914357;
2021-12-11 13:00:00;105.9417000000048;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.9417000000048;89.89860000000465;0.0;0.0;1.0;0.0;295.89355178884546;0.0;0.8485667116914357;
2021-12-11 14:00:00;105.94170000000479;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.94170000000479;89.89860000000465;0.0;0.0;1.0;0.0;385.7921517888501;0.0;0.8485667116914358;
2021-12-11 15:00:00;105.9417000000048;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.9417000000048;89.89860000000465;0.0;0.0;1.0;0.0;475.69075178885475;0.0;0.8485667116914357;
2021-12-11 16:00:00;105.94170000000479;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.94170000000479;89.89860000000465;0.0;0.0;1.0;0.0;565.5893517888594;0.0;0.8485667116914358;
2021-12-11 17:00:00;68.86724237499993;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;68.86724237499993;54.0269184108966;0.0;0.0;1.0;0.0;619.6162701997561;0.0;0.7845082298592133;
2021-12-11 18:00:00;15.900000000000006;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.900000000000006;10.764299999999977;0.0;0.0;1.0;0.0;630.380570199756;0.0;0.6769999999999984;
2021-12-11 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;630.380570199756;0.0;;
2021-12-11 20:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.94634987500001;87.59635827826365;0.0;1.0;542.7842119214923;75.94634987500001;;0.8670035075401702
2021-12-11 21:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.43400962500002;83.04166671192408;0.0;1.0;459.7425452095682;71.43400962500002;;0.8602188811167334
2021-12-11 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;459.7425452095682;0.0;;
2021-12-11 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;459.7425452095682;0.0;;
2021-12-12 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;459.7425452095682;0.0;;
2021-12-12 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;459.7425452095682;0.0;;
2021-12-12 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;459.7425452095682;0.0;;
2021-12-12 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;459.7425452095682;0.0;;
2021-12-12 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;459.7425452095682;0.0;;
2021-12-12 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;459.7425452095682;0.0;;
2021-12-12 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.90356200000005;74.43115515870313;0.0;1.0;385.3113900508651;62.90356200000005;;0.8451240863570666
2021-12-12 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.76917950000001;73.28612572397611;0.0;1.0;312.025264326889;61.76917950000001;;0.8428495692710871
2021-12-12 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;312.025264326889;0.0;;
2021-12-12 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;312.025264326889;0.0;;
2021-12-12 10:00:00;62.7404985;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;62.7404985;48.09893943181137;0.0;0.0;1.0;0.0;360.12420375870033;0.0;0.7666330453496694;
2021-12-12 11:00:00;105.9417;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;105.9417;89.89860000000465;0.0;0.0;1.0;0.0;450.022803758705;0.0;0.8485667116914742;
2021-12-12 12:00:00;105.94170000000479;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.94170000000479;89.89860000000465;0.0;0.0;1.0;0.0;539.9214037587096;0.0;0.8485667116914358;
2021-12-12 13:00:00;105.9417000000048;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.9417000000048;89.89860000000465;0.0;0.0;1.0;0.0;629.8200037587143;0.0;0.8485667116914357;
2021-12-12 14:00:00;105.9417;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;105.9417;89.89860000000465;0.0;0.0;1.0;0.0;719.7186037587189;0.0;0.8485667116914742;
2021-12-12 15:00:00;105.9417;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;105.9417;89.89860000000465;0.0;0.0;1.0;0.0;809.6172037587236;0.0;0.8485667116914742;
2021-12-12 16:00:00;105.94170000000479;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.94170000000479;89.89860000000465;0.0;0.0;1.0;0.0;899.5158037587282;0.0;0.8485667116914358;
2021-12-12 17:00:00;105.94170000000479;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.94170000000479;89.89860000000465;0.0;0.0;1.0;0.0;989.4144037587329;0.0;0.8485667116914358;
2021-12-12 18:00:00;105.9417;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;105.9417;89.89860000000465;0.0;0.0;1.0;0.0;1079.3130037587375;0.0;0.8485667116914742;
2021-12-12 19:00:00;65.49016174999997;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;65.49016174999997;50.75939762593871;0.0;0.0;1.0;0.0;1130.0724013846761;0.0;0.7750690526571914;
2021-12-12 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1130.0724013846761;0.0;;
2021-12-12 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1130.0724013846761;0.0;;
2021-12-12 22:00:00;24.57035287499997;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.57035287499997;18.0365333278712;0.0;0.0;1.0;0.0;1148.1089347125474;0.0;0.7340770976970034;
2021-12-12 23:00:00;51.78356450172798;0.0;1.0;0.0;0.0;0.9999999985542413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.78356450172798;44.377416843493826;0.0;0.0;1.0;0.0;1192.4863515560412;0.0;0.8569787976262813;
2021-12-13 00:00:00;51.957115499999986;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.957115499999986;44.550495593877535;0.0;0.0;1.0;0.0;1237.0368471499187;0.0;0.8574474384336741;
2021-12-13 01:00:00;38.34853262499999;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.34853262499999;30.97894287636053;0.0;0.0;1.0;0.0;1268.0157900262793;0.0;0.8078260302498481;
2021-12-13 02:00:00;15.9;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.9;10.764299999999999;0.0;0.0;1.0;0.0;1278.7800900262794;0.0;0.6769999999999999;
2021-12-13 03:00:00;15.899999999999979;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.899999999999979;10.764299999999983;0.0;0.0;1.0;0.0;1289.5443900262794;0.0;0.6769999999999998;
2021-12-13 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1289.5443900262794;0.0;;
2021-12-13 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1289.5443900262794;0.0;;
2021-12-13 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1289.5443900262794;0.0;;
2021-12-13 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.10525362500002;45.36255549349404;0.0;1.0;1244.1818345327854;34.10525362500002;;0.7518371320568886
2021-12-13 08:00:00;27.720296374999975;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.720296374999975;20.678539302929213;0.0;0.0;1.0;0.0;1264.8603738357147;0.0;0.7459710756043182;
2021-12-13 09:00:00;105.94170000000479;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.94170000000479;89.89860000000465;0.0;0.0;1.0;0.0;1354.7589738357192;0.0;0.8485667116914358;
2021-12-13 10:00:00;105.9417000000048;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.9417000000048;89.89860000000465;0.0;0.0;1.0;0.0;1444.6575738357237;0.0;0.8485667116914357;
2021-12-13 11:00:00;105.9417000000048;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.9417000000048;89.89860000000465;0.0;0.0;1.0;0.0;1534.5561738357283;0.0;0.8485667116914357;
2021-12-13 12:00:00;105.94170000000479;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.94170000000479;89.89860000000465;0.0;0.0;1.0;0.0;1624.4547738357328;0.0;0.8485667116914358;
2021-12-13 13:00:00;105.9417;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;105.9417;89.89860000000465;0.0;0.0;1.0;0.0;1714.3533738357373;0.0;0.8485667116914742;
2021-12-13 14:00:00;105.9417000000048;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.9417000000048;89.89860000000465;0.0;0.0;1.0;0.0;1804.2519738357419;0.0;0.8485667116914357;
2021-12-13 15:00:00;105.9417000000048;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.9417000000048;89.89860000000465;0.0;0.0;1.0;0.0;1894.1505738357464;0.0;0.8485667116914357;
2021-12-13 16:00:00;105.94170000000479;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.94170000000479;89.89860000000465;0.0;0.0;1.0;0.0;1984.049173835751;0.0;0.8485667116914358;
2021-12-13 17:00:00;105.94170000000479;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.94170000000479;89.89860000000465;0.0;0.0;1.0;0.0;2073.9477738357555;0.0;0.8485667116914358;
2021-12-13 18:00:00;105.94170000000479;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.94170000000479;89.89860000000465;0.0;0.0;1.0;0.0;2163.84637383576;0.0;0.8485667116914358;
2021-12-13 19:00:00;71.01680549999998;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;71.01680549999998;56.10674503319314;0.0;0.0;1.0;0.0;2219.953118868953;0.0;0.7900488432022356;
2021-12-13 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2219.953118868953;0.0;;
2021-12-13 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2219.953118868953;0.0;;
2021-12-13 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2219.953118868953;0.0;;
2021-12-13 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2219.953118868953;0.0;;
2021-12-14 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2219.953118868953;0.0;;
2021-12-14 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2219.953118868953;0.0;;
2021-12-14 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2219.953118868953;0.0;;
2021-12-14 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2219.953118868953;0.0;;
2021-12-14 04:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.63200000000013;105.44800000000012;0.0;1.0;2114.5051188689526;93.63200000000012;;0.8879447689856614
2021-12-14 05:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.63200000000002;105.44800000000001;0.0;1.0;2009.0571188689526;93.632;;0.8879447689856613
2021-12-14 06:00:00;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;174.464546125;198.20817163554486;0.0;1.0;1810.8489472334077;174.464546125;;0.8802086447061152
2021-12-14 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.63199999999998;105.44799999999998;0.0;1.0;1705.4009472334076;93.63199999999998;;0.8879447689856611
2021-12-14 08:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.32621825000001;85.96102063971843;0.0;1.0;1619.439926593689;74.32621825000001;;0.8646502530666494
2021-12-14 09:00:00;15.90000000000003;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.90000000000003;10.764300000000027;0.0;0.0;1.0;0.0;1630.204226593689;0.0;0.6770000000000004;
2021-12-14 10:00:00;82.06956199999998;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;82.06956199999998;66.80092607449683;0.0;0.0;1.0;0.0;1697.005152668186;0.0;0.8139549480536626;
2021-12-14 11:00:00;105.94170000000479;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.94170000000479;89.89860000000465;0.0;0.0;1.0;0.0;1786.9037526681905;0.0;0.8485667116914358;
2021-12-14 12:00:00;105.9417000000048;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.9417000000048;89.89860000000465;0.0;0.0;1.0;0.0;1876.802352668195;0.0;0.8485667116914357;
2021-12-14 13:00:00;105.9417000000048;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.9417000000048;89.89860000000465;0.0;0.0;1.0;0.0;1966.7009526681995;0.0;0.8485667116914357;
2021-12-14 14:00:00;105.9417;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;105.9417;89.89860000000465;0.0;0.0;1.0;0.0;2056.599552668204;0.0;0.8485667116914742;
2021-12-14 15:00:00;105.9417;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;105.9417;89.89860000000465;0.0;0.0;1.0;0.0;2146.4981526682086;0.0;0.8485667116914742;
2021-12-14 16:00:00;88.09550149999995;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;88.09550149999995;72.63137099173923;0.0;0.0;1.0;0.0;2219.1295236599476;0.0;0.82446174611696;
2021-12-14 17:00:00;23.096658374999947;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.096658374999947;16.800476340052157;0.0;0.0;1.0;0.0;2235.93;0.0;0.7273985728704876;
2021-12-14 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-12-14 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-12-14 20:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.63200000000002;105.44800000000001;0.0;1.0;2130.482;93.632;;0.8879447689856613
2021-12-14 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2130.482;0.0;;
2021-12-14 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2130.482;0.0;;
2021-12-14 23:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.63199999999999;105.44799999999998;0.0;1.0;2025.034;93.632;;0.8879447689856612
2021-12-15 00:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.63199999999998;105.44799999999998;0.0;1.0;1919.5860000000002;93.63199999999998;;0.8879447689856611
2021-12-15 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1919.5860000000002;0.0;;
2021-12-15 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1919.5860000000002;0.0;;
2021-12-15 03:00:00;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;186.92799999999994;210.83999999999997;0.0;1.0;1708.7460000000003;186.92799999999994;;0.8865869853917661
2021-12-15 04:00:00;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;186.92800000000005;210.8400000000001;0.0;1.0;1497.9060000000002;186.92800000000005;;0.8865869853917662
2021-12-15 05:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.63199999999998;105.448;0.0;1.0;1392.458;93.63199999999998;;0.887944768985661
2021-12-15 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1392.458;0.0;;
2021-12-15 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.63200000000002;105.44800000000001;0.0;1.0;1287.01;93.632;;0.8879447689856613
2021-12-15 08:00:00;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;119.47763712500003;142.47841937376165;0.0;1.0;1144.5315806262383;119.47763712500003;;0.8385665537991126
2021-12-15 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1144.5315806262383;0.0;;
2021-12-15 10:00:00;60.73801125;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;60.73801125;46.16141722326525;0.0;0.0;1.0;0.0;1190.6929978495036;0.0;0.7600087041583083;
2021-12-15 11:00:00;98.76235862499999;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;98.76235862499999;82.95217207303246;0.0;0.0;1.0;0.0;1273.645169922536;0.0;0.8399168795472098;
2021-12-15 12:00:00;105.9417;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;105.9417;89.89860000000465;0.0;0.0;1.0;0.0;1363.5437699225408;0.0;0.8485667116914742;
2021-12-15 13:00:00;105.94170000000479;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.94170000000479;89.89860000000465;0.0;0.0;1.0;0.0;1453.4423699225454;0.0;0.8485667116914358;
2021-12-15 14:00:00;105.9417;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;105.9417;89.89860000000465;0.0;0.0;1.0;0.0;1543.34096992255;0.0;0.8485667116914742;
2021-12-15 15:00:00;105.9417;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.9417;89.89860000000465;0.0;0.0;1.0;0.0;1633.2395699225544;0.0;0.8485667116914742;
2021-12-15 16:00:00;105.94170000000479;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;105.94170000000479;89.89860000000465;0.0;0.0;1.0;0.0;1723.138169922559;0.0;0.8485667116914358;
2021-12-15 17:00:00;50.85308674999993;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.85308674999993;43.44947100374144;0.0;0.0;1.0;0.0;1766.5876409263003;0.0;0.8544116745035442;
2021-12-15 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1766.5876409263003;0.0;;
2021-12-15 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1766.5876409263003;0.0;;
2021-12-15 20:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.63199999999998;105.44799999999998;0.0;1.0;1661.1396409263002;93.63199999999998;;0.8879447689856611
2021-12-15 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1661.1396409263002;0.0;;
2021-12-15 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1661.1396409263002;0.0;;
2021-12-15 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1661.1396409263002;0.0;;
2021-12-16 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1661.1396409263002;0.0;;
2021-12-16 01:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.63199999999998;105.44799999999998;0.0;1.0;1555.6916409263004;93.63199999999998;;0.8879447689856611
