;x_breakpoints;y_breakpoints
0;0.0000, 0.6380, 0.7836, 0.8588, 0.8722, 0.8724, 0.8763, 0.8786, 0.8788, 0.9988, 1.0000;0.0000, 0.4354, 0.5757, 0.6324, 0.6596, 0.6243, 0.6569, 0.6040, 0.6542, 0.7281, 0.7463
