;x_breakpoints;y_breakpoints
0;0.0;0.0
1;0.638;0.43526760373421103
2;0.7828331844019412;0.5751189795019213
3;0.861266612238698;0.6338207028778359
4;0.8642062589483586;0.6567810531708739
5;0.8726262768877772;0.644777751027127
6;0.935225694748991;0.6935428853671233
7;0.9434431690502894;0.6916554128249282
8;1.0;0.7309142281996847
