;x_breakpoints;y_breakpoints
0;0.0000, 0.6380, 0.7800, 0.8294, 0.9138, 0.9986, 1.0000;0.0000, 0.4353, 0.5723, 0.6106, 0.6779, 0.7265, 0.7444
