;x_breakpoints;y_breakpoints
0;0.0000, 0.6380, 0.8154, 0.8164, 0.8204, 0.8584, 0.8711, 0.8724, 0.8823, 1.0000;0.0000, 0.4364, 0.6042, 0.5714, 0.6073, 0.6299, 0.6642, 0.6368, 0.6559, 0.7298
