;x_breakpoints;y_breakpoints
0;0.0000, 0.6380, 0.7828, 0.8613, 0.8642, 0.8726, 0.9352, 0.9434, 1.0000;0.0000, 0.4353, 0.5751, 0.6338, 0.6568, 0.6448, 0.6935, 0.6917, 0.7309
