;x_breakpoints;y_breakpoints
0;0.0000, 0.6380, 0.7225, 0.7660, 0.7801, 0.9195, 0.9988, 1.0000;0.0000, 0.4360, 0.5161, 0.5597, 0.5722, 0.6817, 0.7264, 0.7468
